team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,defTotalCatchAllowed,defTotalDeflections,defTotalForcedFum,defTotalFumRec,defTotalInts,defTotalIntReturnYds,defTotalSacks,defTotalSafeties,defTotalTDs,defTotalTackles
Bengals,CIN,1,,SS,553386157,Jordan Battle,2,0,1298,27,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Bengals,CIN,1,,CB,553387145,Dax Hill,3,0,1766,23,1,1.00,0,2,0,0,0,0,0.00,0,0,1.00
Bengals,CIN,1,,FS,553388522,Geno Stone,5,0,590,22,1,5.00,0,1,0,0,1,22,0.00,0,0,2.00
Bengals,CIN,1,,MIKE,553388924,Logan Wilson,5,0,675,55,1,9.00,0,0,1,0,0,0,1.00,0,0,4.00
Bengals,CIN,1,,DT,553387143,B.J. Hill,7,0,8923,92,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Bengals,CIN,1,,WILL,553386356,Oren Burks,7,0,8829,42,1,5.00,0,0,0,0,0,0,1.00,0,0,3.00
Bengals,CIN,1,,REDGE,553387111,Trey Hendrickson,8,0,8581,91,1,8.00,0,0,0,0,0,0,2.00,0,0,4.00
Bills,BUF,2,,CB,553388537,Dorian Strong,0,0,10744,43,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Bills,BUF,2,,CB,553386999,Maxwell Hairston,0,0,10570,31,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Bills,BUF,2,,DT,553388323,T.J. Sanders,0,0,10719,98,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Bills,BUF,2,,WILL,553387283,Curtis Jacobs,1,0,10119,46,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Bills,BUF,2,,MIKE,553388430,Brandon Smith,3,0,1944,51,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Bills,BUF,2,,CB,553386182,Christian Benford,3,0,2684,47,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Bills,BUF,2,,MIKE,553386191,Terrel Bernard,3,0,1173,8,1,5.00,0,1,0,0,0,0,0.00,0,0,5.00
Bills,BUF,2,,FS,553387020,Damar Hamlin,4,0,1254,3,1,5.00,0,0,0,0,1,16,0.00,0,0,2.00
Bills,BUF,2,,LEDGE,553388286,Greg Rousseau,4,0,928,50,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Bills,BUF,2,,SS,553388168,Taylor Rapp,6,0,9606,9,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Bills,BUF,2,,CB,553387358,Taron Johnson,7,0,8949,7,1,1.00,0,2,0,0,0,0,0.00,0,0,1.00
Bills,BUF,2,,REDGE,553386242,Joey Bosa,9,0,7902,97,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Bills,BUF,2,,MIKE,553388634,Shaq Thompson,10,0,7352,45,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Bills,BUF,2,,DT,553387389,DaQuan Jones,11,0,6474,92,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Broncos,DEN,3,,CB,553386138,Jahdae Barron,0,0,10485,23,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Broncos,DEN,3,,LEDGE,553386734,Jonah Elliss,1,0,10066,52,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Broncos,DEN,3,,MIKE,553388318,Drew Sanders,2,0,2382,41,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Broncos,DEN,3,,CB,553387761,Ja'Quan McMillian,2,0,10421,29,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Broncos,DEN,3,,CB,553387866,Riley Moss,2,0,2330,21,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Broncos,DEN,3,,REDGE,553386229,Nik Bonitto,3,0,1181,15,1,19.00,0,0,0,0,0,0,6.50,0,0,6.00
Broncos,DEN,3,,MIKE,553389150,Garret Wallow,4,0,1238,50,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Broncos,DEN,3,,LEDGE,553386513,Jonathon Cooper,4,0,910,0,1,6.00,0,0,0,0,0,0,2.00,0,0,2.00
Broncos,DEN,3,,CB,553388549,Patrick Surtain II,4,0,1301,2,1,6.00,0,2,0,0,2,237,0.00,0,0,0.00
Broncos,DEN,3,,SS,553387208,Talanoa Hufanga,4,0,1164,9,1,3.00,0,0,0,0,1,16,0.00,0,0,0.00
Broncos,DEN,3,,FS,553387379,Brandon Jones,5,0,404,22,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Broncos,DEN,3,,WILL,553388532,Justin Strnad,5,0,593,40,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Broncos,DEN,3,,MIKE,553386977,Dre Greenlaw,6,0,9480,57,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Broncos,DEN,3,,SS,553387593,P.J. Locke,6,0,1475,6,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Broncos,DEN,3,,DT,553386038,Zach Allen,6,0,9366,99,1,3.00,0,0,0,0,0,0,0.50,0,0,2.00
Broncos,DEN,3,,WILL,553388405,Alex Singleton,7,0,573,49,1,10.00,0,1,0,0,0,0,1.00,0,0,8.00
Broncos,DEN,3,,DT,553386849,John Franklin-Myers,7,0,8892,98,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Browns,CLE,4,,MIKE,553388344,Carson Schwesinger,0,0,10724,49,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Browns,CLE,4,,DT,553386952,Mason Graham,0,0,10564,94,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Browns,CLE,4,,WILL,553386632,Mohamoud Diabate,2,0,10892,43,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Browns,CLE,4,,WILL,553388024,Jeremiah Owusu-Koramoah,4,0,1060,6,1,8.00,0,0,0,0,1,9,0.00,0,0,5.00
Browns,CLE,4,,CB,553386400,Tyson Campbell,4,0,1355,7,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Browns,CLE,4,,FS,553386623,Grant Delpit,5,0,249,9,1,3.00,0,0,0,1,0,0,0.00,0,0,3.00
Browns,CLE,4,,SS,553388393,Isaiah Simmons,5,0,569,28,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Browns,CLE,4,,DT,553388868,Christian Wilkins,6,0,9673,97,1,6.00,0,0,0,0,0,0,1.00,0,0,4.00
Browns,CLE,4,,CB,553388787,Denzel Ward,7,0,9100,21,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Browns,CLE,4,,REDGE,553386889,Myles Garrett,8,0,8560,95,1,6.00,0,1,1,0,0,0,1.00,0,0,1.00
Browns,CLE,4,,SS,553387312,Rayshawn Jenkins,8,0,8601,5,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Browns,CLE,4,,LEDGE,553386137,Shaquil Barrett,11,0,7656,92,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Buccaneers,TB,5,,CB,553387859,Benjamin Morrison,0,0,10670,21,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Buccaneers,TB,5,,CB,553388040,Jacob Parrish,0,0,10687,25,1,1.00,0,2,0,0,0,0,0.00,0,0,1.00
Buccaneers,TB,5,,SS,553388457,Tykee Smith,1,0,10251,23,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Buccaneers,TB,5,,DT,553387440,Calijah Kancey,2,0,2275,94,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Buccaneers,TB,5,,WILL,553386626,SirVocea Dennis,2,0,2107,8,1,5.00,0,0,0,0,0,0,1.00,0,0,3.00
Buccaneers,TB,5,,REDGE,553386633,Yaya Diaby,2,0,2114,0,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Buccaneers,TB,5,,MIKE,553387527,Nate Landman,3,0,1804,53,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Buccaneers,TB,5,,CB,553387709,Zyon McCollum,3,0,1840,27,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Buccaneers,TB,5,,FS,553388935,Antoine Winfield Jr,5,0,680,31,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Buccaneers,TB,5,,CB,553386608,Jamel Dean,6,0,9435,35,1,5.00,0,1,0,0,0,0,0.00,0,0,5.00
Buccaneers,TB,5,,SAM,553388567,Sione Takitaki,6,0,9647,40,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Buccaneers,TB,5,,DT,553388741,Vita Vea,7,0,9093,50,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Buccaneers,TB,5,,LEDGE,553388181,Haason Reddick,8,0,8696,5,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Buccaneers,TB,5,,MIKE,553387391,Deion Jones,9,0,8084,45,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Cardinals,ARI,6,,WILL,553388397,Cody Simon,0,0,10729,50,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cardinals,ARI,6,,SS,553386532,Kitan Crawford,0,0,10529,36,1,3.00,0,0,0,0,1,254,0.00,0,0,0.00
Cardinals,ARI,6,,DT,553387943,Walter Nolen,0,0,10681,97,1,6.00,0,0,0,0,0,0,2.00,0,0,2.00
Cardinals,ARI,6,,CB,553387364,Will Johnson,0,0,10614,0,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Cardinals,ARI,6,,FS,553388590,Dadrion Taylor-Demerson,1,0,10260,42,1,5.00,0,0,0,0,0,0,1.00,0,0,3.00
Cardinals,ARI,6,,CB,553387779,Max Melton,1,0,10178,16,1,3.00,0,0,0,0,1,255,0.00,0,0,0.00
Cardinals,ARI,6,,CB,553388880,Garrett Williams,2,0,2478,21,1,7.00,0,0,0,0,1,11,0.00,0,0,4.00
Cardinals,ARI,6,,LEDGE,553386329,Baron Browning,4,0,1041,5,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cardinals,ARI,6,,LEDGE,553386489,Zaven Collins,4,0,1012,25,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Cardinals,ARI,6,,MIKE,553386601,Akeem Davis-Gaither,5,0,245,27,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Cardinals,ARI,6,,FS,553388631,Jalen Thompson,6,0,1532,34,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Cardinals,ARI,6,,WILL,553388916,Mack Wilson Sr,6,0,9685,2,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Cardinals,ARI,6,,CB,553387891,Sean Murphy-Bunting,6,0,9405,23,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Cardinals,ARI,6,,REDGE,553388556,Josh Sweat,7,0,9073,10,1,15.00,0,0,1,1,0,0,4.00,0,0,4.00
Cardinals,ARI,6,,SS,553386111,Budda Baker,8,0,8472,3,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Cardinals,ARI,6,,DT,553388657,Dalvin Tomlinson,8,0,8753,94,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Chargers,LAC,7,,MIKE,553386491,Junior Colson,1,0,10040,25,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Chargers,LAC,7,,CB,553388511,Tarheeb Still,1,0,10255,29,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Chargers,LAC,7,,WILL,553387112,Daiyan Henley,2,0,2186,0,1,7.00,0,0,0,0,1,6,0.00,0,0,4.00
Chargers,LAC,7,,DT,553388708,Kobie Turner,2,0,5178,98,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chargers,LAC,7,,CB,553388516,Benjamin St-Juste,4,0,1144,24,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chargers,LAC,7,,FS,553387829,Elijah Molden,4,0,1341,2,1,6.00,0,0,0,0,1,16,0.00,0,0,3.00
Chargers,LAC,7,,REDGE,553388020,Odafe Oweh,4,0,1602,97,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Chargers,LAC,7,,DT,553387027,Da'Shawn Hand,7,0,8910,91,1,0.00,0,0,0,1,0,0,0.00,0,0,0.00
Chargers,LAC,7,,SS,553387288,Derwin James Jr,7,0,8943,3,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Chargers,LAC,7,,CB,553387263,Donte Jackson,7,0,8936,26,1,8.00,0,0,1,0,0,0,0.00,0,0,5.00
Chargers,LAC,7,,FS,553388895,Marcus Williams,8,0,8779,35,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Chargers,LAC,7,,SS,553387306,Tony Jefferson,10,0,6728,23,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Chargers,LAC,7,,REDGE,553387635,Khalil Mack,11,0,6504,98,1,8.00,0,0,1,0,0,0,1.00,0,0,3.00
Chiefs,KC,8,,REDGE,553386914,Ashton Gillotte,0,0,10561,97,1,0.00,0,0,0,1,0,0,0.00,0,0,0.00
Chiefs,KC,8,,WILL,553386149,Jeffrey Bassa,0,0,10487,31,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chiefs,KC,8,,CB,553388899,Nohl Williams,0,0,10783,20,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Chiefs,KC,8,,SS,553387136,Jaden Hicks,1,0,10107,21,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Chiefs,KC,8,,SS,553386496,Chamarri Conner,2,0,2062,27,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Chiefs,KC,8,,FS,553386502,Bryan Cook,3,0,1303,6,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Chiefs,KC,8,,LEDGE,553387443,George Karlaftis,3,0,1795,56,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chiefs,KC,8,,CB,553388813,Jaylen Watson,3,0,2014,35,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Chiefs,KC,8,,SAM,553386441,Leo Chenal,3,0,1269,54,1,6.00,0,0,0,0,0,0,0.00,0,0,6.00
Chiefs,KC,8,,CB,553387724,Trent McDuffie,3,0,1844,22,1,5.00,0,1,0,0,1,2,0.00,0,0,2.00
Chiefs,KC,8,,MIKE,553386228,Nick Bolton,4,0,977,32,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Chiefs,KC,8,,DT,553388001,Charles Omenihu,6,0,9592,90,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Chiefs,KC,8,,WILL,553388676,Drue Tranquill,6,0,9659,23,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Chiefs,KC,8,,DT,553387385,Chris Jones,9,0,8082,95,1,9.00,0,0,1,0,0,0,1.00,0,0,4.00
Colts,IND,9,,REDGE,553388695,JT Tuimoloau,0,0,10760,91,1,6.00,0,0,0,0,0,0,2.00,0,0,2.00
Colts,IND,9,,CB,553387399,Jaylon Jones,2,0,2249,40,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Colts,IND,9,,CB,553386207,Mekhi Blackmon,2,0,1551,29,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Colts,IND,9,,SAM,553387879,Chad Muma,3,0,1860,55,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Colts,IND,9,,FS,553386540,Nick Cross,3,0,1319,20,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Colts,IND,9,,SS,553388605,Rodney Thomas II,3,0,2152,25,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Colts,IND,9,,SS,553386376,Camryn Bynum,4,0,1158,0,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Colts,IND,9,,REDGE,553388054,Kwity Paye,4,0,1056,51,1,3.00,0,0,0,0,0,0,0.50,0,0,2.00
Colts,IND,9,,SAM,553388091,Jacob Phillips,5,0,524,54,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Colts,IND,9,,WILL,553388130,Germaine Pratt,6,0,9603,53,1,4.00,0,0,0,0,1,7,0.00,0,0,1.00
Colts,IND,9,,CB,553388786,Charvarius Ward,7,0,9951,7,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Colts,IND,9,,MIKE,553386848,Zaire Franklin,7,0,9777,44,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Colts,IND,9,,DT,553388505,Grover Stewart,8,0,9293,90,1,4.00,0,0,0,0,0,0,0.50,0,0,3.00
Colts,IND,9,,CB,553387839,Kenny Moore II,8,0,9244,23,1,6.00,0,1,0,0,0,0,0.00,0,0,6.00
Colts,IND,9,,DT,553386345,DeForest Buckner,9,0,7920,99,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Commanders,WAS,25,,SAM,553387773,Kain Medrano,0,0,10659,56,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Commanders,WAS,25,,CB,553386045,Trey Amos,0,0,10477,23,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Commanders,WAS,25,,DT,553387925,Jer'Zhan Newton,1,0,10193,95,1,5.00,0,0,0,0,0,0,1.50,0,0,2.00
Commanders,WAS,25,,WILL,553387641,Jordan Magee,1,0,10413,58,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Commanders,WAS,25,,CB,553388306,Mike Sainristil,1,0,10239,0,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Commanders,WAS,25,,SS,553388023,Tyler Owens,1,0,10203,18,1,5.00,0,0,0,0,0,0,1.00,0,0,3.00
Commanders,WAS,25,,FS,553387661,Quan Martin,2,0,2296,20,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Commanders,WAS,25,,REDGE,553388054,Kwity Paye,4,0,1056,51,1,3.00,0,0,0,0,0,0,0.50,0,0,2.00
Commanders,WAS,25,,SS,553386886,C.J. Gardner-Johnson,6,0,9466,28,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Commanders,WAS,25,,DT,553388055,Da'Ron Payne,7,0,9016,94,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Commanders,WAS,25,,WILL,553387629,Frankie Luvu,7,0,9340,4,1,4.00,0,1,0,0,0,0,1.00,0,0,2.00
Commanders,WAS,25,,CB,553387535,Marshon Lattimore,8,0,8632,2,1,6.00,0,1,0,0,1,33,0.00,0,0,3.00
Commanders,WAS,25,,CB,553387400,Jonathan Jones,9,0,8085,31,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Commanders,WAS,25,,REDGE,553387635,Khalil Mack,11,0,6504,98,1,8.00,0,0,1,0,0,0,1.00,0,0,3.00
Commanders,WAS,25,,REDGE,553387802,Von Miller,14,0,4432,24,1,7.00,0,0,1,0,0,0,1.50,0,0,1.00
Cowboys,DAL,10,,LEDGE,553386765,Donovan Ezeiruaku,0,0,10547,41,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Cowboys,DAL,10,,CB,553388199,Shavon Revel Jr.,0,0,10705,34,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Cowboys,DAL,10,,CB,553386409,Caelen Carson,1,0,10029,21,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cowboys,DAL,10,,WILL,553388019,DeMarvion Overshown,2,0,2344,0,1,7.00,0,1,0,0,1,7,0.00,0,0,4.00
Cowboys,DAL,10,,WILL,553386456,Damone Clark,3,0,1272,18,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Cowboys,DAL,10,,CB,553386212,DaRon Bland,3,0,2689,26,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Cowboys,DAL,10,,CB,553386726,Kaiir Elam,3,0,1561,20,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Cowboys,DAL,10,,DT,553387959,Osa Odighizuwa,4,0,894,97,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cowboys,DAL,10,,MIKE,553387892,Kenneth Murray Jr,5,0,477,59,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Cowboys,DAL,10,,CB,553386643,Trevon Diggs,5,0,250,7,1,3.00,0,3,0,0,0,0,0.00,0,0,3.00
Cowboys,DAL,10,,SS,553388918,Donovan Wilson,6,0,9684,6,1,6.00,0,1,1,0,0,0,0.00,0,0,3.00
Cowboys,DAL,10,,FS,553387182,Malik Hooker,8,0,8592,28,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Cowboys,DAL,10,,DT,553386459,Kenny Clark,9,0,7947,95,1,3.00,0,0,1,0,0,0,0.00,0,0,0.00
Cowboys,DAL,10,,REDGE,553386468,Jadeveon Clowney,11,0,6380,42,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Dolphins,MIA,11,,FS,553388674,Dante Trader Jr.,0,0,10756,11,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Dolphins,MIA,11,,DT,553386959,Kenneth Grant,0,0,10566,90,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Dolphins,MIA,11,,REDGE,553388245,Chop Robinson,1,0,10229,44,1,2.00,0,0,0,0,0,0,0.50,0,0,1.00
Dolphins,MIA,11,,CB,553387494,Kader Kohou,3,0,4611,4,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Dolphins,MIA,11,,SS,553387776,Ifeatu Melifonwu,4,0,1299,9,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Dolphins,MIA,11,,MIKE,553386294,Jordyn Brooks,5,0,180,20,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Dolphins,MIA,11,,SS,553386206,Julian Blackmon,5,0,97,22,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Dolphins,MIA,11,,WILL,553386654,Tyrel Dodson,6,0,9441,25,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Dolphins,MIA,11,,LEDGE,553386450,Bradley Chubb,7,0,8845,2,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Dolphins,MIA,11,,SAM,553386187,Ja'Whaun Bentley,7,0,9706,45,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Dolphins,MIA,11,,FS,553386809,Minkah Fitzpatrick,7,0,8887,29,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Dolphins,MIA,11,,WILL,553386706,Tremaine Edmunds,7,0,8875,49,1,6.00,0,0,0,0,0,0,1.00,0,0,4.00
Dolphins,MIA,11,,DT,553388387,Zach Sieler,7,0,9351,92,1,1.00,0,0,0,0,0,0,0.50,0,0,0.00
Dolphins,MIA,11,,CB,553386665,Rasul Douglas,8,0,8535,26,1,0.00,0,2,0,0,0,0,0.00,0,0,0.00
Dolphins,MIA,11,,CB,553386916,Stephon Gilmore,13,0,5184,27,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Eagles,PHI,12,,SS,553387874,Andrew Mukuba,0,0,10672,24,1,5.00,0,1,0,0,0,0,0.50,0,0,4.00
